,trial,movie,cell,frame,cell_area,cv_area,cell_centroid_r,cell_centroid_c,cv_centroid_r,cv_centroid_c,cell_speed,vel_dx,vel_dy,cv_dx,cv_dy,cv_angle
71,5,12,2.0,55,31531,222,1228.3053185753702,1069.8525895150804,1211.518,1037.842,3.1555888745861234,0.4020127670224333,-0.9156340618123415,-0.8856055111843865,0.46443823976912296,-2.4675105192599083
72,5,12,2.0,99,32403,393,1342.6783939758664,1187.0194117828596,1306.721,1127.187,2.6107102054221305,0.9502834310328004,-0.3113862564477258,-0.8571264809334551,0.5151060043162294,2.9171128014268155
73,5,12,2.0,140,32382,943,1355.768914829226,1280.8957136680872,1368.243,1231.2,2.516574202557021,0.6930188294584568,0.7209194837261858,-0.9699117309308772,-0.2434568425874894,2.5823928136452374
74,5,12,2.0,186,32945,1007,1295.5212020033389,1391.5895887084534,1326.802,1345.86,0.42574474086716607,0.3317762412418413,0.9433581110837155,-0.8253734370679108,-0.5645871849260337,2.508915184289645
75,5,12,2.0,232,33490,1027,1304.1229322185727,1507.7235592714244,1318.684,1435.359,3.0592446278720495,0.980238713762691,0.1978182601300119,-0.980350333660537,-0.19726434875991622,3.1410276077367767
76,5,12,2.0,274,34631,1163,1340.0041870000866,1582.401114608299,1352.969,1528.971,0.5835153560572632,0.999349770887975,0.036056004023630135,-0.9717998680217327,-0.2358071595879631,-2.9396074079125185
77,5,12,1.0,5,37078,1050,833.4582501753061,1035.8291709369437,750.634,1041.593,,,,0.069423178163498,0.9975873006076608,
78,5,12,1.0,61,36129,894,961.4570843366824,1030.743557806748,889.107,1055.987,2.895906745839292,-0.9999949287330923,0.003184730459200023,0.3294308009480122,0.9441797219739211,-1.9033122523301782
79,5,12,1.0,107,36868,1061,1059.2445752414017,1034.5656124552459,998.336,1055.628,5.106647493043715,-0.3631226917654994,-0.9317413325193737,0.32681471698416725,0.9450884301283973,-3.102906729933627
80,5,12,1.0,163,36953,953,1177.44323870863,1109.9319676345629,1117.015,1089.61,3.5885160207434352,0.8837609326534198,-0.4679386860642722,-0.3187566728017331,0.9478365806110085,2.3821706715179447
81,5,12,1.0,207,38108,928,1270.3776110003148,1130.5653930933138,1194.006,1135.416,3.1971625546978064,-0.2949459128427299,-0.9555139499229558,0.0633855020403582,0.9979891172408104,-2.9056217638999753
82,5,12,1.0,251,38868,962,1350.0325203252032,1092.0952454461253,1294.349,1136.676,4.008120218435456,-0.9523485034341305,-0.3050120128892825,0.6249851182601839,0.7806366644946315,-2.555859839209525
83,5,12,1.0,300,39536,1095,1510.731459935249,952.5640681910157,1479.152,1014.035,2.5481913346863534,-0.6374390472285558,-0.7705007858972962,0.8894887667467338,0.45695703718333797,2.7365374087668908
